run,model,test_days,pred,acc,test_n,test_pos_n,test_neg_n,test_pos_frac,test_neg_frac,train_n,train_start,train_end,test_start,test_end,train_years,n_features,pi_size,min_feats,feature_set,horizon
142,xgboost-2,1,0.95,1.0,1,1,0,1.0,0.0,1225,2020-08-06,2025-06-23,2025-06-26,2025-06-26,5,8,1.0,8,baseline,2
142,xgboost-2,1,0.95,1.0,1,1,0,1.0,0.0,1225,2020-08-06,2025-06-23,2025-06-26,2025-06-26,5,12,1.0,12,baseline,2
143,xgboost-2,1,0.45,0.0,1,1,0,1.0,0.0,1225,2020-08-05,2025-06-20,2025-06-25,2025-06-25,5,6,0.33,6,baseline,2
143,xgboost-2,1,0.5,1.0,1,1,0,1.0,0.0,1225,2020-08-05,2025-06-20,2025-06-25,2025-06-25,5,8,0.33,8,baseline,2
143,xgboost-2,1,0.9,1.0,1,1,0,1.0,0.0,1225,2020-08-05,2025-06-20,2025-06-25,2025-06-25,5,12,0.33,12,baseline,2
143,xgboost-2,1,0.65,1.0,1,1,0,1.0,0.0,1225,2020-08-05,2025-06-20,2025-06-25,2025-06-25,5,6,0.67,6,baseline,2
143,xgboost-2,1,0.2,0.0,1,1,0,1.0,0.0,1225,2020-08-05,2025-06-20,2025-06-25,2025-06-25,5,8,0.67,8,baseline,2
143,xgboost-2,1,0.2,0.0,1,1,0,1.0,0.0,1225,2020-08-05,2025-06-20,2025-06-25,2025-06-25,5,12,0.67,12,baseline,2
143,xgboost-2,1,0.85,1.0,1,1,0,1.0,0.0,1225,2020-08-05,2025-06-20,2025-06-25,2025-06-25,5,6,1.0,6,baseline,2
143,xgboost-2,1,0.9,1.0,1,1,0,1.0,0.0,1225,2020-08-05,2025-06-20,2025-06-25,2025-06-25,5,8,1.0,8,baseline,2
143,xgboost-2,1,0.25,0.0,1,1,0,1.0,0.0,1225,2020-08-05,2025-06-20,2025-06-25,2025-06-25,5,12,1.0,12,baseline,2
144,xgboost-2,1,0.0,0.0,1,1,0,1.0,0.0,1225,2020-08-04,2025-06-18,2025-06-24,2025-06-24,5,6,0.33,6,baseline,2
144,xgboost-2,1,0.05,0.0,1,1,0,1.0,0.0,1225,2020-08-04,2025-06-18,2025-06-24,2025-06-24,5,8,0.33,8,baseline,2
144,xgboost-2,1,0.05,0.0,1,1,0,1.0,0.0,1225,2020-08-04,2025-06-18,2025-06-24,2025-06-24,5,12,0.33,12,baseline,2
144,xgboost-2,1,0.0,0.0,1,1,0,1.0,0.0,1225,2020-08-04,2025-06-18,2025-06-24,2025-06-24,5,6,0.67,6,baseline,2
144,xgboost-2,1,0.0,0.0,1,1,0,1.0,0.0,1225,2020-08-04,2025-06-18,2025-06-24,2025-06-24,5,8,0.67,8,baseline,2
144,xgboost-2,1,0.05,0.0,1,1,0,1.0,0.0,1225,2020-08-04,2025-06-18,2025-06-24,2025-06-24,5,12,0.67,12,baseline,2
144,xgboost-2,1,0.0,0.0,1,1,0,1.0,0.0,1225,2020-08-04,2025-06-18,2025-06-24,2025-06-24,5,6,1.0,6,baseline,2
144,xgboost-2,1,0.0,0.0,1,1,0,1.0,0.0,1225,2020-08-04,2025-06-18,2025-06-24,2025-06-24,5,8,1.0,8,baseline,2
144,xgboost-2,1,0.0,0.0,1,1,0,1.0,0.0,1225,2020-08-04,2025-06-18,2025-06-24,2025-06-24,5,12,1.0,12,baseline,2
145,xgboost-2,1,0.65,1.0,1,1,0,1.0,0.0,1225,2020-08-03,2025-06-17,2025-06-23,2025-06-23,5,6,0.33,6,baseline,2
145,xgboost-2,1,0.75,1.0,1,1,0,1.0,0.0,1225,2020-08-03,2025-06-17,2025-06-23,2025-06-23,5,8,0.33,8,baseline,2
145,xgboost-2,1,0.05,0.0,1,1,0,1.0,0.0,1225,2020-08-03,2025-06-17,2025-06-23,2025-06-23,5,12,0.33,12,baseline,2
145,xgboost-2,1,0.75,1.0,1,1,0,1.0,0.0,1225,2020-08-03,2025-06-17,2025-06-23,2025-06-23,5,6,0.67,6,baseline,2
145,xgboost-2,1,0.05,0.0,1,1,0,1.0,0.0,1225,2020-08-03,2025-06-17,2025-06-23,2025-06-23,5,8,0.67,8,baseline,2
145,xgboost-2,1,0.35,0.0,1,1,0,1.0,0.0,1225,2020-08-03,2025-06-17,2025-06-23,2025-06-23,5,12,0.67,12,baseline,2
145,xgboost-2,1,0.75,1.0,1,1,0,1.0,0.0,1225,2020-08-03,2025-06-17,2025-06-23,2025-06-23,5,6,1.0,6,baseline,2
145,xgboost-2,1,0.75,1.0,1,1,0,1.0,0.0,1225,2020-08-03,2025-06-17,2025-06-23,2025-06-23,5,8,1.0,8,baseline,2
145,xgboost-2,1,0.35,0.0,1,1,0,1.0,0.0,1225,2020-08-03,2025-06-17,2025-06-23,2025-06-23,5,12,1.0,12,baseline,2
146,xgboost-2,1,0.3,0.0,1,1,0,1.0,0.0,1225,2020-07-31,2025-06-16,2025-06-20,2025-06-20,5,6,0.33,6,baseline,2
146,xgboost-2,1,0.25,0.0,1,1,0,1.0,0.0,1225,2020-07-31,2025-06-16,2025-06-20,2025-06-20,5,8,0.33,8,baseline,2
146,xgboost-2,1,0.9,1.0,1,1,0,1.0,0.0,1225,2020-07-31,2025-06-16,2025-06-20,2025-06-20,5,12,0.33,12,baseline,2
146,xgboost-2,1,0.4,0.0,1,1,0,1.0,0.0,1225,2020-07-31,2025-06-16,2025-06-20,2025-06-20,5,6,0.67,6,baseline,2
146,xgboost-2,1,0.5,0.0,1,1,0,1.0,0.0,1225,2020-07-31,2025-06-16,2025-06-20,2025-06-20,5,8,0.67,8,baseline,2
146,xgboost-2,1,0.75,1.0,1,1,0,1.0,0.0,1225,2020-07-31,2025-06-16,2025-06-20,2025-06-20,5,12,0.67,12,baseline,2
146,xgboost-2,1,0.6,1.0,1,1,0,1.0,0.0,1225,2020-07-31,2025-06-16,2025-06-20,2025-06-20,5,6,1.0,6,baseline,2
146,xgboost-2,1,0.9,1.0,1,1,0,1.0,0.0,1225,2020-07-31,2025-06-16,2025-06-20,2025-06-20,5,8,1.0,8,baseline,2
146,xgboost-2,1,0.85,1.0,1,1,0,1.0,0.0,1225,2020-07-31,2025-06-16,2025-06-20,2025-06-20,5,12,1.0,12,baseline,2
147,xgboost-2,1,1.0,1.0,1,1,0,1.0,0.0,1225,2020-07-30,2025-06-13,2025-06-18,2025-06-18,5,6,0.33,6,baseline,2
147,xgboost-2,1,0.55,1.0,1,1,0,1.0,0.0,1225,2020-07-30,2025-06-13,2025-06-18,2025-06-18,5,8,0.33,8,baseline,2
147,xgboost-2,1,0.35,0.0,1,1,0,1.0,0.0,1225,2020-07-30,2025-06-13,2025-06-18,2025-06-18,5,12,0.33,12,baseline,2
147,xgboost-2,1,1.0,1.0,1,1,0,1.0,0.0,1225,2020-07-30,2025-06-13,2025-06-18,2025-06-18,5,6,0.67,6,baseline,2
147,xgboost-2,1,0.95,1.0,1,1,0,1.0,0.0,1225,2020-07-30,2025-06-13,2025-06-18,2025-06-18,5,8,0.67,8,baseline,2
147,xgboost-2,1,0.45,0.0,1,1,0,1.0,0.0,1225,2020-07-30,2025-06-13,2025-06-18,2025-06-18,5,12,0.67,12,baseline,2
147,xgboost-2,1,1.0,1.0,1,1,0,1.0,0.0,1225,2020-07-30,2025-06-13,2025-06-18,2025-06-18,5,6,1.0,6,baseline,2
147,xgboost-2,1,0.9,1.0,1,1,0,1.0,0.0,1225,2020-07-30,2025-06-13,2025-06-18,2025-06-18,5,8,1.0,8,baseline,2
147,xgboost-2,1,0.95,1.0,1,1,0,1.0,0.0,1225,2020-07-30,2025-06-13,2025-06-18,2025-06-18,5,12,1.0,12,baseline,2
148,xgboost-2,1,0.9,0.0,1,0,1,0.0,1.0,1225,2020-07-29,2025-06-12,2025-06-17,2025-06-17,5,6,0.33,6,baseline,2
148,xgboost-2,1,0.8,0.0,1,0,1,0.0,1.0,1225,2020-07-29,2025-06-12,2025-06-17,2025-06-17,5,8,0.33,8,baseline,2
148,xgboost-2,1,0.95,0.0,1,0,1,0.0,1.0,1225,2020-07-29,2025-06-12,2025-06-17,2025-06-17,5,12,0.33,12,baseline,2
148,xgboost-2,1,0.85,0.0,1,0,1,0.0,1.0,1225,2020-07-29,2025-06-12,2025-06-17,2025-06-17,5,6,0.67,6,baseline,2
148,xgboost-2,1,0.95,0.0,1,0,1,0.0,1.0,1225,2020-07-29,2025-06-12,2025-06-17,2025-06-17,5,8,0.67,8,baseline,2
148,xgboost-2,1,1.0,0.0,1,0,1,0.0,1.0,1225,2020-07-29,2025-06-12,2025-06-17,2025-06-17,5,12,0.67,12,baseline,2
148,xgboost-2,1,0.85,0.0,1,0,1,0.0,1.0,1225,2020-07-29,2025-06-12,2025-06-17,2025-06-17,5,6,1.0,6,baseline,2
148,xgboost-2,1,0.95,0.0,1,0,1,0.0,1.0,1225,2020-07-29,2025-06-12,2025-06-17,2025-06-17,5,8,1.0,8,baseline,2
148,xgboost-2,1,0.9,0.0,1,0,1,0.0,1.0,1225,2020-07-29,2025-06-12,2025-06-17,2025-06-17,5,12,1.0,12,baseline,2
149,xgboost-2,1,0.95,0.0,1,0,1,0.0,1.0,1225,2020-07-28,2025-06-11,2025-06-16,2025-06-16,5,6,0.33,6,baseline,2
149,xgboost-2,1,1.0,0.0,1,0,1,0.0,1.0,1225,2020-07-28,2025-06-11,2025-06-16,2025-06-16,5,8,0.33,8,baseline,2
149,xgboost-2,1,1.0,0.0,1,0,1,0.0,1.0,1225,2020-07-28,2025-06-11,2025-06-16,2025-06-16,5,12,0.33,12,baseline,2
149,xgboost-2,1,0.95,0.0,1,0,1,0.0,1.0,1225,2020-07-28,2025-06-11,2025-06-16,2025-06-16,5,6,0.67,6,baseline,2
149,xgboost-2,1,1.0,0.0,1,0,1,0.0,1.0,1225,2020-07-28,2025-06-11,2025-06-16,2025-06-16,5,8,0.67,8,baseline,2
149,xgboost-2,1,1.0,0.0,1,0,1,0.0,1.0,1225,2020-07-28,2025-06-11,2025-06-16,2025-06-16,5,12,0.67,12,baseline,2
149,xgboost-2,1,1.0,0.0,1,0,1,0.0,1.0,1225,2020-07-28,2025-06-11,2025-06-16,2025-06-16,5,6,1.0,6,baseline,2
149,xgboost-2,1,1.0,0.0,1,0,1,0.0,1.0,1225,2020-07-28,2025-06-11,2025-06-16,2025-06-16,5,8,1.0,8,baseline,2
149,xgboost-2,1,1.0,0.0,1,0,1,0.0,1.0,1225,2020-07-28,2025-06-11,2025-06-16,2025-06-16,5,12,1.0,12,baseline,2
150,xgboost-2,1,1.0,1.0,1,1,0,1.0,0.0,1225,2020-07-27,2025-06-10,2025-06-13,2025-06-13,5,6,0.33,6,baseline,2
150,xgboost-2,1,0.95,1.0,1,1,0,1.0,0.0,1225,2020-07-27,2025-06-10,2025-06-13,2025-06-13,5,8,0.33,8,baseline,2
150,xgboost-2,1,1.0,1.0,1,1,0,1.0,0.0,1225,2020-07-27,2025-06-10,2025-06-13,2025-06-13,5,12,0.33,12,baseline,2
150,xgboost-2,1,0.95,1.0,1,1,0,1.0,0.0,1225,2020-07-27,2025-06-10,2025-06-13,2025-06-13,5,6,0.67,6,baseline,2
150,xgboost-2,1,1.0,1.0,1,1,0,1.0,0.0,1225,2020-07-27,2025-06-10,2025-06-13,2025-06-13,5,8,0.67,8,baseline,2
150,xgboost-2,1,1.0,1.0,1,1,0,1.0,0.0,1225,2020-07-27,2025-06-10,2025-06-13,2025-06-13,5,12,0.67,12,baseline,2
150,xgboost-2,1,0.65,1.0,1,1,0,1.0,0.0,1225,2020-07-27,2025-06-10,2025-06-13,2025-06-13,5,6,1.0,6,baseline,2
150,xgboost-2,1,0.95,1.0,1,1,0,1.0,0.0,1225,2020-07-27,2025-06-10,2025-06-13,2025-06-13,5,8,1.0,8,baseline,2
150,xgboost-2,1,1.0,1.0,1,1,0,1.0,0.0,1225,2020-07-27,2025-06-10,2025-06-13,2025-06-13,5,12,1.0,12,baseline,2
151,xgboost-2,1,0.95,1.0,1,1,0,1.0,0.0,1225,2020-07-24,2025-06-09,2025-06-12,2025-06-12,5,6,0.33,6,baseline,2
151,xgboost-2,1,1.0,1.0,1,1,0,1.0,0.0,1225,2020-07-24,2025-06-09,2025-06-12,2025-06-12,5,8,0.33,8,baseline,2
151,xgboost-2,1,1.0,1.0,1,1,0,1.0,0.0,1225,2020-07-24,2025-06-09,2025-06-12,2025-06-12,5,12,0.33,12,baseline,2
151,xgboost-2,1,0.95,1.0,1,1,0,1.0,0.0,1225,2020-07-24,2025-06-09,2025-06-12,2025-06-12,5,6,0.67,6,baseline,2
151,xgboost-2,1,1.0,1.0,1,1,0,1.0,0.0,1225,2020-07-24,2025-06-09,2025-06-12,2025-06-12,5,8,0.67,8,baseline,2
151,xgboost-2,1,1.0,1.0,1,1,0,1.0,0.0,1225,2020-07-24,2025-06-09,2025-06-12,2025-06-12,5,12,0.67,12,baseline,2
151,xgboost-2,1,0.95,1.0,1,1,0,1.0,0.0,1225,2020-07-24,2025-06-09,2025-06-12,2025-06-12,5,6,1.0,6,baseline,2
151,xgboost-2,1,1.0,1.0,1,1,0,1.0,0.0,1225,2020-07-24,2025-06-09,2025-06-12,2025-06-12,5,8,1.0,8,baseline,2
151,xgboost-2,1,1.0,1.0,1,1,0,1.0,0.0,1225,2020-07-24,2025-06-09,2025-06-12,2025-06-12,5,12,1.0,12,baseline,2
152,xgboost-2,1,0.45,1.0,1,0,1,0.0,1.0,1225,2020-07-23,2025-06-06,2025-06-11,2025-06-11,5,6,0.33,6,baseline,2
152,xgboost-2,1,0.9,0.0,1,0,1,0.0,1.0,1225,2020-07-23,2025-06-06,2025-06-11,2025-06-11,5,8,0.33,8,baseline,2
152,xgboost-2,1,1.0,0.0,1,0,1,0.0,1.0,1225,2020-07-23,2025-06-06,2025-06-11,2025-06-11,5,12,0.33,12,baseline,2
152,xgboost-2,1,0.55,0.0,1,0,1,0.0,1.0,1225,2020-07-23,2025-06-06,2025-06-11,2025-06-11,5,6,0.67,6,baseline,2
152,xgboost-2,1,0.85,0.0,1,0,1,0.0,1.0,1225,2020-07-23,2025-06-06,2025-06-11,2025-06-11,5,8,0.67,8,baseline,2
152,xgboost-2,1,1.0,0.0,1,0,1,0.0,1.0,1225,2020-07-23,2025-06-06,2025-06-11,2025-06-11,5,12,0.67,12,baseline,2
152,xgboost-2,1,0.55,0.0,1,0,1,0.0,1.0,1225,2020-07-23,2025-06-06,2025-06-11,2025-06-11,5,6,1.0,6,baseline,2
152,xgboost-2,1,0.85,0.0,1,0,1,0.0,1.0,1225,2020-07-23,2025-06-06,2025-06-11,2025-06-11,5,8,1.0,8,baseline,2
152,xgboost-2,1,1.0,0.0,1,0,1,0.0,1.0,1225,2020-07-23,2025-06-06,2025-06-11,2025-06-11,5,12,1.0,12,baseline,2
153,xgboost-2,1,0.55,0.0,1,0,1,0.0,1.0,1225,2020-07-22,2025-06-05,2025-06-10,2025-06-10,5,6,0.33,6,baseline,2
153,xgboost-2,1,1.0,0.0,1,0,1,0.0,1.0,1225,2020-07-22,2025-06-05,2025-06-10,2025-06-10,5,8,0.33,8,baseline,2
153,xgboost-2,1,0.85,0.0,1,0,1,0.0,1.0,1225,2020-07-22,2025-06-05,2025-06-10,2025-06-10,5,12,0.33,12,baseline,2
153,xgboost-2,1,0.7,0.0,1,0,1,0.0,1.0,1225,2020-07-22,2025-06-05,2025-06-10,2025-06-10,5,6,0.67,6,baseline,2
153,xgboost-2,1,0.9,0.0,1,0,1,0.0,1.0,1225,2020-07-22,2025-06-05,2025-06-10,2025-06-10,5,8,0.67,8,baseline,2
153,xgboost-2,1,0.95,0.0,1,0,1,0.0,1.0,1225,2020-07-22,2025-06-05,2025-06-10,2025-06-10,5,12,0.67,12,baseline,2
153,xgboost-2,1,0.7,0.0,1,0,1,0.0,1.0,1225,2020-07-22,2025-06-05,2025-06-10,2025-06-10,5,6,1.0,6,baseline,2
153,xgboost-2,1,1.0,0.0,1,0,1,0.0,1.0,1225,2020-07-22,2025-06-05,2025-06-10,2025-06-10,5,8,1.0,8,baseline,2
153,xgboost-2,1,0.95,0.0,1,0,1,0.0,1.0,1225,2020-07-22,2025-06-05,2025-06-10,2025-06-10,5,12,1.0,12,baseline,2
154,xgboost-2,1,0.8,1.0,1,1,0,1.0,0.0,1225,2020-07-21,2025-06-04,2025-06-09,2025-06-09,5,6,0.33,6,baseline,2
154,xgboost-2,1,1.0,1.0,1,1,0,1.0,0.0,1225,2020-07-21,2025-06-04,2025-06-09,2025-06-09,5,8,0.33,8,baseline,2
154,xgboost-2,1,1.0,1.0,1,1,0,1.0,0.0,1225,2020-07-21,2025-06-04,2025-06-09,2025-06-09,5,12,0.33,12,baseline,2
154,xgboost-2,1,0.8,1.0,1,1,0,1.0,0.0,1225,2020-07-21,2025-06-04,2025-06-09,2025-06-09,5,6,0.67,6,baseline,2
154,xgboost-2,1,1.0,1.0,1,1,0,1.0,0.0,1225,2020-07-21,2025-06-04,2025-06-09,2025-06-09,5,8,0.67,8,baseline,2
154,xgboost-2,1,1.0,1.0,1,1,0,1.0,0.0,1225,2020-07-21,2025-06-04,2025-06-09,2025-06-09,5,12,0.67,12,baseline,2
154,xgboost-2,1,0.8,1.0,1,1,0,1.0,0.0,1225,2020-07-21,2025-06-04,2025-06-09,2025-06-09,5,6,1.0,6,baseline,2
154,xgboost-2,1,1.0,1.0,1,1,0,1.0,0.0,1225,2020-07-21,2025-06-04,2025-06-09,2025-06-09,5,8,1.0,8,baseline,2
154,xgboost-2,1,1.0,1.0,1,1,0,1.0,0.0,1225,2020-07-21,2025-06-04,2025-06-09,2025-06-09,5,12,1.0,12,baseline,2
155,xgboost-2,1,0.8,1.0,1,1,0,1.0,0.0,1225,2020-07-20,2025-06-03,2025-06-06,2025-06-06,5,6,0.33,6,baseline,2
155,xgboost-2,1,1.0,1.0,1,1,0,1.0,0.0,1225,2020-07-20,2025-06-03,2025-06-06,2025-06-06,5,8,0.33,8,baseline,2
155,xgboost-2,1,1.0,1.0,1,1,0,1.0,0.0,1225,2020-07-20,2025-06-03,2025-06-06,2025-06-06,5,12,0.33,12,baseline,2
155,xgboost-2,1,1.0,1.0,1,1,0,1.0,0.0,1225,2020-07-20,2025-06-03,2025-06-06,2025-06-06,5,6,0.67,6,baseline,2
155,xgboost-2,1,0.85,1.0,1,1,0,1.0,0.0,1225,2020-07-20,2025-06-03,2025-06-06,2025-06-06,5,8,0.67,8,baseline,2
155,xgboost-2,1,1.0,1.0,1,1,0,1.0,0.0,1225,2020-07-20,2025-06-03,2025-06-06,2025-06-06,5,12,0.67,12,baseline,2
155,xgboost-2,1,0.9,1.0,1,1,0,1.0,0.0,1225,2020-07-20,2025-06-03,2025-06-06,2025-06-06,5,6,1.0,6,baseline,2
155,xgboost-2,1,0.95,1.0,1,1,0,1.0,0.0,1225,2020-07-20,2025-06-03,2025-06-06,2025-06-06,5,8,1.0,8,baseline,2
155,xgboost-2,1,0.9,1.0,1,1,0,1.0,0.0,1225,2020-07-20,2025-06-03,2025-06-06,2025-06-06,5,12,1.0,12,baseline,2
156,xgboost-2,1,0.95,1.0,1,1,0,1.0,0.0,1225,2020-07-17,2025-06-02,2025-06-05,2025-06-05,5,6,0.33,6,baseline,2
156,xgboost-2,1,0.5,1.0,1,1,0,1.0,0.0,1225,2020-07-17,2025-06-02,2025-06-05,2025-06-05,5,8,0.33,8,baseline,2
156,xgboost-2,1,1.0,1.0,1,1,0,1.0,0.0,1225,2020-07-17,2025-06-02,2025-06-05,2025-06-05,5,12,0.33,12,baseline,2
156,xgboost-2,1,0.95,1.0,1,1,0,1.0,0.0,1225,2020-07-17,2025-06-02,2025-06-05,2025-06-05,5,6,0.67,6,baseline,2
156,xgboost-2,1,0.85,1.0,1,1,0,1.0,0.0,1225,2020-07-17,2025-06-02,2025-06-05,2025-06-05,5,8,0.67,8,baseline,2
156,xgboost-2,1,0.9,1.0,1,1,0,1.0,0.0,1225,2020-07-17,2025-06-02,2025-06-05,2025-06-05,5,12,0.67,12,baseline,2
156,xgboost-2,1,0.95,1.0,1,1,0,1.0,0.0,1225,2020-07-17,2025-06-02,2025-06-05,2025-06-05,5,6,1.0,6,baseline,2
156,xgboost-2,1,0.65,1.0,1,1,0,1.0,0.0,1225,2020-07-17,2025-06-02,2025-06-05,2025-06-05,5,8,1.0,8,baseline,2
156,xgboost-2,1,0.9,1.0,1,1,0,1.0,0.0,1225,2020-07-17,2025-06-02,2025-06-05,2025-06-05,5,12,1.0,12,baseline,2
157,xgboost-2,1,0.95,1.0,1,1,0,1.0,0.0,1225,2020-07-16,2025-05-30,2025-06-04,2025-06-04,5,6,0.33,6,baseline,2
157,xgboost-2,1,0.5,0.0,1,1,0,1.0,0.0,1225,2020-07-16,2025-05-30,2025-06-04,2025-06-04,5,8,0.33,8,baseline,2
157,xgboost-2,1,0.1,0.0,1,1,0,1.0,0.0,1225,2020-07-16,2025-05-30,2025-06-04,2025-06-04,5,12,0.33,12,baseline,2
157,xgboost-2,1,0.95,1.0,1,1,0,1.0,0.0,1225,2020-07-16,2025-05-30,2025-06-04,2025-06-04,5,6,0.67,6,baseline,2
157,xgboost-2,1,0.85,1.0,1,1,0,1.0,0.0,1225,2020-07-16,2025-05-30,2025-06-04,2025-06-04,5,8,0.67,8,baseline,2
157,xgboost-2,1,0.85,1.0,1,1,0,1.0,0.0,1225,2020-07-16,2025-05-30,2025-06-04,2025-06-04,5,12,0.67,12,baseline,2
157,xgboost-2,1,1.0,1.0,1,1,0,1.0,0.0,1225,2020-07-16,2025-05-30,2025-06-04,2025-06-04,5,6,1.0,6,baseline,2
157,xgboost-2,1,0.95,1.0,1,1,0,1.0,0.0,1225,2020-07-16,2025-05-30,2025-06-04,2025-06-04,5,8,1.0,8,baseline,2
157,xgboost-2,1,0.05,0.0,1,1,0,1.0,0.0,1225,2020-07-16,2025-05-30,2025-06-04,2025-06-04,5,12,1.0,12,baseline,2
158,xgboost-2,1,0.9,0.0,1,0,1,0.0,1.0,1225,2020-07-15,2025-05-29,2025-06-03,2025-06-03,5,6,0.33,6,baseline,2
158,xgboost-2,1,0.1,1.0,1,0,1,0.0,1.0,1225,2020-07-15,2025-05-29,2025-06-03,2025-06-03,5,8,0.33,8,baseline,2
158,xgboost-2,1,0.25,1.0,1,0,1,0.0,1.0,1225,2020-07-15,2025-05-29,2025-06-03,2025-06-03,5,12,0.33,12,baseline,2
158,xgboost-2,1,0.95,0.0,1,0,1,0.0,1.0,1225,2020-07-15,2025-05-29,2025-06-03,2025-06-03,5,6,0.67,6,baseline,2
158,xgboost-2,1,0.9,0.0,1,0,1,0.0,1.0,1225,2020-07-15,2025-05-29,2025-06-03,2025-06-03,5,8,0.67,8,baseline,2
158,xgboost-2,1,0.75,0.0,1,0,1,0.0,1.0,1225,2020-07-15,2025-05-29,2025-06-03,2025-06-03,5,12,0.67,12,baseline,2
158,xgboost-2,1,1.0,0.0,1,0,1,0.0,1.0,1225,2020-07-15,2025-05-29,2025-06-03,2025-06-03,5,6,1.0,6,baseline,2
158,xgboost-2,1,0.95,0.0,1,0,1,0.0,1.0,1225,2020-07-15,2025-05-29,2025-06-03,2025-06-03,5,8,1.0,8,baseline,2
158,xgboost-2,1,0.75,0.0,1,0,1,0.0,1.0,1225,2020-07-15,2025-05-29,2025-06-03,2025-06-03,5,12,1.0,12,baseline,2
159,xgboost-2,1,0.9,1.0,1,1,0,1.0,0.0,1225,2020-07-14,2025-05-28,2025-06-02,2025-06-02,5,6,0.33,6,baseline,2
159,xgboost-2,1,0.05,0.0,1,1,0,1.0,0.0,1225,2020-07-14,2025-05-28,2025-06-02,2025-06-02,5,8,0.33,8,baseline,2
159,xgboost-2,1,0.0,0.0,1,1,0,1.0,0.0,1225,2020-07-14,2025-05-28,2025-06-02,2025-06-02,5,12,0.33,12,baseline,2
159,xgboost-2,1,0.45,0.0,1,1,0,1.0,0.0,1225,2020-07-14,2025-05-28,2025-06-02,2025-06-02,5,6,0.67,6,baseline,2
159,xgboost-2,1,0.25,0.0,1,1,0,1.0,0.0,1225,2020-07-14,2025-05-28,2025-06-02,2025-06-02,5,8,0.67,8,baseline,2
159,xgboost-2,1,0.4,0.0,1,1,0,1.0,0.0,1225,2020-07-14,2025-05-28,2025-06-02,2025-06-02,5,12,0.67,12,baseline,2
159,xgboost-2,1,0.2,0.0,1,1,0,1.0,0.0,1225,2020-07-14,2025-05-28,2025-06-02,2025-06-02,5,6,1.0,6,baseline,2
159,xgboost-2,1,0.6,1.0,1,1,0,1.0,0.0,1225,2020-07-14,2025-05-28,2025-06-02,2025-06-02,5,8,1.0,8,baseline,2
159,xgboost-2,1,0.05,0.0,1,1,0,1.0,0.0,1225,2020-07-14,2025-05-28,2025-06-02,2025-06-02,5,12,1.0,12,baseline,2
160,xgboost-2,1,1.0,1.0,1,1,0,1.0,0.0,1225,2020-07-13,2025-05-27,2025-05-30,2025-05-30,5,6,0.33,6,baseline,2
160,xgboost-2,1,0.95,1.0,1,1,0,1.0,0.0,1225,2020-07-13,2025-05-27,2025-05-30,2025-05-30,5,8,0.33,8,baseline,2
160,xgboost-2,1,0.85,1.0,1,1,0,1.0,0.0,1225,2020-07-13,2025-05-27,2025-05-30,2025-05-30,5,12,0.33,12,baseline,2
160,xgboost-2,1,1.0,1.0,1,1,0,1.0,0.0,1225,2020-07-13,2025-05-27,2025-05-30,2025-05-30,5,6,0.67,6,baseline,2
160,xgboost-2,1,0.95,1.0,1,1,0,1.0,0.0,1225,2020-07-13,2025-05-27,2025-05-30,2025-05-30,5,8,0.67,8,baseline,2
160,xgboost-2,1,0.95,1.0,1,1,0,1.0,0.0,1225,2020-07-13,2025-05-27,2025-05-30,2025-05-30,5,12,0.67,12,baseline,2
160,xgboost-2,1,1.0,1.0,1,1,0,1.0,0.0,1225,2020-07-13,2025-05-27,2025-05-30,2025-05-30,5,6,1.0,6,baseline,2
160,xgboost-2,1,0.95,1.0,1,1,0,1.0,0.0,1225,2020-07-13,2025-05-27,2025-05-30,2025-05-30,5,8,1.0,8,baseline,2
160,xgboost-2,1,0.45,0.0,1,1,0,1.0,0.0,1225,2020-07-13,2025-05-27,2025-05-30,2025-05-30,5,12,1.0,12,baseline,2
161,xgboost-2,1,0.6,1.0,1,1,0,1.0,0.0,1225,2020-07-10,2025-05-23,2025-05-29,2025-05-29,5,6,0.33,6,baseline,2
161,xgboost-2,1,0.55,1.0,1,1,0,1.0,0.0,1225,2020-07-10,2025-05-23,2025-05-29,2025-05-29,5,8,0.33,8,baseline,2
161,xgboost-2,1,0.9,1.0,1,1,0,1.0,0.0,1225,2020-07-10,2025-05-23,2025-05-29,2025-05-29,5,12,0.33,12,baseline,2
161,xgboost-2,1,0.5,0.0,1,1,0,1.0,0.0,1225,2020-07-10,2025-05-23,2025-05-29,2025-05-29,5,6,0.67,6,baseline,2
161,xgboost-2,1,0.55,1.0,1,1,0,1.0,0.0,1225,2020-07-10,2025-05-23,2025-05-29,2025-05-29,5,8,0.67,8,baseline,2
161,xgboost-2,1,0.85,1.0,1,1,0,1.0,0.0,1225,2020-07-10,2025-05-23,2025-05-29,2025-05-29,5,12,0.67,12,baseline,2
161,xgboost-2,1,0.5,0.0,1,1,0,1.0,0.0,1225,2020-07-10,2025-05-23,2025-05-29,2025-05-29,5,6,1.0,6,baseline,2
161,xgboost-2,1,0.55,1.0,1,1,0,1.0,0.0,1225,2020-07-10,2025-05-23,2025-05-29,2025-05-29,5,8,1.0,8,baseline,2
161,xgboost-2,1,1.0,1.0,1,1,0,1.0,0.0,1225,2020-07-10,2025-05-23,2025-05-29,2025-05-29,5,12,1.0,12,baseline,2
